"","PaperID","RowID","Citation","Journal","ISO.Abbreviation","WOS.Category","JIF.Category.Percentile.2020","Publication_Year","Binomen.rotl","ott_id","Subspecies","Common.Name","Kingdom","Phylum","Class","Order","Family","Invasive_100","Red.List.status","Threat","Domestic.Pest.Pathogen.Status","Gen.length","Realm","Location","Eco_D","Eco_E","Eco_F","Eco_H","Eco_I","Eco_L","Eco_N","Eco_O","Eco_S","Eco_U","Eco_V","Eco_X","Ecological.Disturbance.Any","Cons_A","Cons_B","Cons_E","Cons_F","Cons_I","Cons_L","Cons_N","Cons_P","Cons_R","Cons_S","Cons_T","Cons_U","Management.intensity","Conservation.Action.Any","Conservation.Action.Legal","Early.Sampling.Year","Recent.Sampling.Year","Interval","Year.Midpoint","Z.Year","Z.Year.Midpoint","Study.Duration","Gen.interval","Z.Gen.interval","Early.Sample.N","Recent.Sample.N","Total.N","AR.N","Genome","Marker.Type","Marker.Type.2","Marker.Type.Grouped","N.bp","N.Loci","N.Loci.BP","Diversity.Type","Other.Direction","Diversity.Type.Group","Error.Type","Statistical.Method","Statistic.Type","Statistic","Error","Early.Diversity","Early.Error","Recent.Diversity","Recent.Error","Did.You.Calculate.Mean.and.or.SD.","Number.of.Datapoints.in.Calculation.Early","Number.of.Datapoints.in.Calculation.Recent","Model.Type","Early.Ne","Early.Ne.Error","Recent.Ne","Recent.Ne.Error","Ne.Type","Xa.Gens","Xa.Gens.Error","Xa.Years","Xa.Years.Error","Mu","Mu.Error","Early.Year.Calculated","ES.Early.N","ES.Recent.N","ES.Total.N","ES.Early.SD","ES.Recent.SD","HedgesG","HedgesG.err","Extreme.Value","observation","M.Gen.interval","M.Year.Midpoint"
"2229","Lehmann et al. - 1998 - The effective population size of Anopheles gambiae.pdf","2099","Lehmann, T., Hawley, W. A., Grebert, H., & Collins, F. H. (1998). The effective population size of Anopheles gambiae in Kenya: implications for population structure. Molecular Biology and Evolution, 15, 264 to 276. doi: 10.1093/oxfordjournals.molbev.a025923","Molecular Biology and Evolution","Mol. Biol. Evol.","Genetics & Heredity",97.44,1998,"Anopheles gambiae",553555,NA,NA,"Animalia","Arthropoda","Insecta","Diptera","Culicidae","N",NA,"Unknown","Pest",0.06,"Afrotropic","Jego",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1987,1996,9,1991.5,-1.115086112,0.042908701,"Medium",150,0.178716041,88,105,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"Ne",NA,"Group4","SE",2,NA,NA,NA,8848,"1719",6862,"1950","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,5157,5850,-0.342998258,0.225490217,NA,2229,147.6,-9
"2230","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3948","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Serbia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2011,15,2003.5,0.39696588,0.065009475,"Medium",15,-0.019832631,14,15,NA,14,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,3.5,"1.87",4.94,"1.996","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,1.87,1.996,0.687286787,0.35301513,NA,2230,12.6,3
"2231","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3945","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Hungary",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,39,54,NA,39,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,2.99,"1.055",3.87,"1.459","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,1.055,1.459,0.638041241,0.350295693,NA,2231,10.6,2
"2232","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3942","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Croatia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,239,478,NA,239,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,3.15,"0.996",3.97,"1.334","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.996,1.334,0.642989175,0.350559795,NA,2232,10.6,2
"2233","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3943","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Croatia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,239,478,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.64,"0.038",0.6,"0.151","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.038,0.151,-0.335352686,0.338019226,NA,2233,10.6,2
"2234","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3944","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Croatia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,239,478,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.58,"0.114",0.56,"0.133","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.114,0.133,-0.149045828,0.334258944,NA,2234,10.6,2
"2235","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3946","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Hungary",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,39,54,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.53,"0.079",0.58,"0.059","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.079,0.059,0.661980334,0.351592415,NA,2235,10.6,2
"2236","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3947","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Hungary",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2009,13,2002.5,0.39696588,0.063167744,"Medium",13,-0.022774093,39,54,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.54,"0.103",0.56,"0.115","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.103,0.115,0.169115892,0.334525008,NA,2236,10.6,2
"2237","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3949","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Serbia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2011,15,2003.5,0.39696588,0.065009475,"Medium",15,-0.019832631,14,15,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.69,"0.189",0.58,"0.212","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.189,0.212,-0.505595276,0.343984441,NA,2237,12.6,3
"2238","Lemic et al. - 2015 - The Temporal and Spatial Invasion Genetics of the .pdf","3950","Lemic, D., Mikac, K. M., Ivkosic, S. A., & Baûok, R. (2015). The temporal and spatial invasion genetics of the western corn rootworm (Coleoptera: Chrysomelidae) in southern Europe. PLoS ONE, 10, e0138796. doi: 10.1371/journal.pone.0138796","PLoS ONE","PLoS One","Multidisciplinary Sciences",64.58,2015,"Diabrotica virgifera",687158,NA,"western corn rootworm","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","N",NA,"Unknown","Pest",1,"Palearctic","Serbia",0,0,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"Population","None","None",1996,2011,15,2003.5,0.39696588,0.065009475,"Medium",15,-0.019832631,14,15,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,6,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.56,"0.121",0.59,"0.142","Yes",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",6,6,NA,0.121,0.142,0.209919763,0.335169429,NA,2238,12.6,3
"2239","Levy and Neal - 1999 - Spatial and temporal genetic structure in chloropl.pdf","1370","Levy, F., & Neal, C. L. (1999). Spatial and temporal genetic structure in chloroplast and allozyme markers in Phacelia dubia implicate genetic drift. Heredity, 82, 422 to 431. doi: 10.1038/sj.hdy.6885000","Heredity","Heredity","Ecology",74.4,1999,"Phacelia dubia",709368,NA,"georgiana","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","N",NA,"Unknown",NA,1,"Nearctic","Applying population, Columbia County, Georgia, USA",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1992,1994,2,1993,-1.026141878,0.045671298,"Short",2,-0.038952132,6,5,NA,NA,"Nuclear","Allozyme",NA,"Allozyme",NA,11,NA,"apFst",NA,"Group2","SE",2,NA,NA,NA,0.24,"0.1",0.16,"0.06","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",15,10,NA,0.387298335,0.18973666,0.238302653,0.16780243,NA,2239,-0.4,-7.5
"2240","Levy and Neal - 1999 - Spatial and temporal genetic structure in chloropl.pdf","1371","Levy, F., & Neal, C. L. (1999). Spatial and temporal genetic structure in chloroplast and allozyme markers in Phacelia dubia implicate genetic drift. Heredity, 82, 422 to 431. doi: 10.1038/sj.hdy.6885000","Heredity","Heredity","Ecology",74.4,1999,"Phacelia dubia",709368,NA,"georgiana","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","N",NA,"Unknown",NA,1,"Nearctic","Kiokee Creek outcrop, Columbia County, Georgia, USA",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1992,1994,2,1993,-1.026141878,0.045671298,"Short",2,-0.038952132,7,4,NA,NA,"Nuclear","Allozyme",NA,"Allozyme",NA,11,NA,"apFst",NA,"Group2","SE",2,NA,NA,NA,0.9,"0.095",0.59,"0.245","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",21,6,NA,0.435344691,0.600124987,0.635643018,0.221767974,NA,2240,-0.4,-7.5
"2241","Li and Kim - 2015 - Effective Population Size and Signatures of Select.pdf","3197","Li, Y., & Kim, J. J. (2015). Effective population size and signatures of selection using bovine 50K SNP chips in Korean native cattle (Hanwoo). Evolutionary Bioinformatics, 11, 143 to 153. doi: 10.4137/EBO.S24359","Evolutionary Bioinformatics","Evol. Bioinform.","Mathematical & Computational Biology",25,2015,"Bos taurus",490099,NA,"Hanwoo breed","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","N",NA,"Unknown","Domestic",4.5,"Palearctic","Korea",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,1,0,0,0,0,0,0,0,0,0,0,"Individual","Action","Any other",1778,1990,212,1884,0.39696588,-0.155077397,"Long",47.11111111,0.027394173,NA,NA,547,NA,"Nuclear","SNPs",NA,"SNPs",NA,35968,NA,"Ne",NA,"Group4","SD",3,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"LD",2206,"2087",327,"322","Mean",53,NA,NA,NA,NA,NA,"Y",35968,35968,NA,2087,322,-1.258363733,6.66e-05,NA,2241,44.71111111,-116.5
"2242","Liang-2014-Temporal dynamics and population ge.pdf","3617","Liang, J. M., Xayamongkhon, H., Broz, K., Dong, Y., McCormick, S. P., Abramova, S., Ö Kistler, H. C. (2014). Temporal dynamics and population genetic structure of Fusarium graminearum in the upper Midwestern United States. Fungal Genetics and Biology, 73, 83 to 92. doi: 10.1016/j.fgb.2014.10.002","Fungal Genetics and Biology","Fungal Genet. Biol.","Mycology",65,2014,"Gibberella zeae",264388,NA,"Fusarium head blight","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","N",NA,"Unknown","Pathogen",1,"Nearctic","Minnesota, USA",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1999.5,2012,12.5,2005.75,0.308021646,0.06915337,"Medium",12.5,-0.023509458,77,29,NA,NA,"Nuclear","AFLP",NA,"AFLP",NA,10,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.5278,"0.1187",0.5333,"0.1582","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",10,10,NA,0.1187,0.1582,0.037665685,0.200035468,NA,2242,10.1,5.25
"2243","Limburg and Weider - 2002 - `Ancient' DNA in the resting egg bank of a microcr.pdf","2715","Limburg, P. A., & Weider, L. J. (2002). 'Ancient' DNA in the resting egg bank of a microcrustacean can serve as a palaeolimnological database. Proceedings of the Royal Society B, 269, 281 to 287. doi: 10.1098/rspb.2001.1868","Proceedings of the Royal Society B","Proc. R. Soc. B","Biology",86.56,2002,"Daphnia longispina",469782,NA,"water flea","Animalia","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","N",NA,"Unknown",NA,1,"Palearctic","Belauer See, Germany",0,0,0,0,0,0,0,0,1,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1826,1995,169,1910.5,-0.759309173,-0.106271522,"Long",169,0.206659928,111,848,NA,111,"Nuclear","Microsatellite",NA,"Microsatellite",NA,4,NA,"AR",NA,"Group1","SE",2,NA,NA,NA,8,"1.5",6.2,"1.9","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",111,111,NA,15.80348063,20.01774213,-0.099470073,0.018040302,NA,2243,166.6,-90
"2244","Lin et al. - 2016 - Increased human occupation and agricultural develo.pdf","2328","Lin, W., Karczmarski, L., Xia, J., Zhang, X., Yu, X., & Wu, Y. (2016). Increased human occupation and agricultural development accelerates the population contraction of an estuarine delphinid. Scientific Reports, 6, 1 to 12. doi: 10.1038/srep35713","Scientific Reports","Sci Rep","Multidisciplinary Sciences",77.08,2016,"Sousa chinensis",187220,NA,"Indo-Pacific humpback dolphin","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","N","VU","Threatened",NA,25,"Temperate Northern Pacific","Pearl River Delta (Neilingding Sea and Huangmao Sea)",0,0,0,0,0,1,0,0,0,1,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",-139.830474,2008,2147.830474,934.084763,0.485910115,-1.904565877,"Long",85.91321896,0.084461631,NA,133,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,15,NA,"Ne",NA,"Group4","95CL",3,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"MSVAR",75683.2895,"18281.0;287739.8",8.35603,"1.41;52.2","Mode",NA,NA,2147.830474,"381.9;11402.5",NA,NA,"Y",15,15,NA,266226.8992,50.18082249,-0.391125274,0.135882983,NA,2244,83.51321896,-1066.415237
"2245","Lin-2012-Self-interference is reduced in a sec.pdf","363","Lin, H., Fan, X., Zhou, X., & Gao, J. (2012). Self-interference is reduced in a secondary pollen presentation species, Duperrea pavettifolia (Rubiaceae). Flora, 207, 895 to 902. doi: 10.1016/j.flora.2012.10.001","Flora","Flora","Plant Sciences",52.98,2012,"Duperrea pavettifolia",919373,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","N",NA,"Unknown",NA,30,"Indomalaya","Xiscuangbanna",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",2009,2011,2,2010,0.130133176,0.076980727,"Short",0.066666667,-0.041795545,83,144,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,10,NA,"A",NA,"Group1","SE",2,NA,NA,NA,9.6,"0.968",10.6,"1.301","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",10,10,NA,3.061084775,4.114123236,0.26413056,0.201744124,NA,2245,-2.333333333,9.5
"2246","Lin-2012-Self-interference is reduced in a sec.pdf","364","Lin, H., Fan, X., Zhou, X., & Gao, J. (2012). Self-interference is reduced in a secondary pollen presentation species, Duperrea pavettifolia (Rubiaceae). Flora, 207, 895 to 902. doi: 10.1016/j.flora.2012.10.001","Flora","Flora","Plant Sciences",52.98,2012,"Duperrea pavettifolia",919373,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","N",NA,"Unknown",NA,30,"Indomalaya","Xiscuangbanna",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",2009,2011,2,2010,0.130133176,0.076980727,"Short",0.066666667,-0.041795545,83,144,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,10,NA,"Ho",NA,"Group3","SE",2,NA,NA,NA,0.37,"0.08",0.335,"0.077","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",10,10,NA,0.252982213,0.24349538,-0.135011163,0.2004557,NA,2246,-2.333333333,9.5
"2247","Lin-2012-Self-interference is reduced in a sec.pdf","365","Lin, H., Fan, X., Zhou, X., & Gao, J. (2012). Self-interference is reduced in a secondary pollen presentation species, Duperrea pavettifolia (Rubiaceae). Flora, 207, 895 to 902. doi: 10.1016/j.flora.2012.10.001","Flora","Flora","Plant Sciences",52.98,2012,"Duperrea pavettifolia",919373,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","N",NA,"Unknown",NA,30,"Indomalaya","Xiscuangbanna",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",2009,2011,2,2010,0.130133176,0.076980727,"Short",0.066666667,-0.041795545,83,144,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,10,NA,"He",NA,"Group2","SE",2,NA,NA,NA,0.55,"0.074",0.546,"0.079","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",10,10,NA,0.234008547,0.249819935,-0.015827683,0.200006263,NA,2247,-2.333333333,9.5
"2248","Lion et al. - 2011 - Conservation genetics of maned wolves in a highly .pdf","1572","Lion, M. B., Eizirik, E., Garda, A. A., da Fontoura-Rodrigues, M. L., Rodrigues, F. H. G., & Marinho-Filho, J. S. (2011). Conservation genetics of maned wolves in a highly impacted area of the Brazilian Cerrado biome. Genetica, 139, 369 to 381. doi: 10.1007/s10709-011-9555-3","Genetica","Genetica","Genetics & Heredity",7.67,2011,"Chrysocyon brachyurus",837601,NA,"Maned wolf","Animalia","Chordata","Mammalia","Carnivora","Canidae","N","NT","Non-threatened",NA,5,"Neotropic",NA,0,0,0,0,0,1,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,0,0,0,"Population","Action","Legal only",1998,2006,8,2002,0.041188941,0.062246878,"Medium",1.6,-0.039540425,6,12,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,5,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.6334,"0.32043",0.75,"0.18626","Yes",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5,5,NA,0.32043,0.18626,0.40185264,0.408074277,NA,2248,-0.8,1.5
"2249","Lion et al. - 2011 - Conservation genetics of maned wolves in a highly .pdf","1573","Lion, M. B., Eizirik, E., Garda, A. A., da Fontoura-Rodrigues, M. L., Rodrigues, F. H. G., & Marinho-Filho, J. S. (2011). Conservation genetics of maned wolves in a highly impacted area of the Brazilian Cerrado biome. Genetica, 139, 369 to 381. doi: 10.1007/s10709-011-9555-3","Genetica","Genetica","Genetics & Heredity",7.67,2011,"Chrysocyon brachyurus",837601,NA,"Maned wolf","Animalia","Chordata","Mammalia","Carnivora","Canidae","N","NT","Non-threatened",NA,5,"Neotropic",NA,0,0,0,0,0,1,0,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,0,0,0,"Population","Action","Legal only",1998,2006,8,2002,0.041188941,0.062246878,"Medium",1.6,-0.039540425,6,12,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,5,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.5942,"0.10585",0.7426,"0.0708","Yes",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5,5,NA,0.10585,0.0708,1.488544489,0.510788235,NA,2249,-0.8,1.5
"2250","Liu and Ely - 2009 - Sibship reconstruction demonstrates the extremely .pdf","4733","Liu, J. X., & Ely, B. (2009). Sibship reconstruction demonstrates the extremely low effective population size of striped bass Morone saxatilis in the Santee-Cooper system, South Carolina, USA. Molecular Ecology, 18, 4112 to 4120. doi: 10.1111/j.1365-294X.2009.04343.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2009,"Morone saxatilis",223669,NA,"Striped bass","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","N","LC","Non-threatened",NA,5.25,"Nearctic",NA,0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1992,1994,2,1993,-0.136699529,0.045671298,"Short",0.380952381,-0.041333316,181,225,NA,181,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,7.714,"3.03942",8.071,"3.25594","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,3.03942,3.25594,0.106114747,0.286116441,NA,2250,-2.019047619,-7.5
"2251","Liu and Ely - 2009 - Sibship reconstruction demonstrates the extremely .pdf","4734","Liu, J. X., & Ely, B. (2009). Sibship reconstruction demonstrates the extremely low effective population size of striped bass Morone saxatilis in the Santee-Cooper system, South Carolina, USA. Molecular Ecology, 18, 4112 to 4120. doi: 10.1111/j.1365-294X.2009.04343.x","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2009,"Morone saxatilis",223669,NA,"Striped bass","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","N","LC","Non-threatened",NA,5.25,"Nearctic",NA,0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1992,1994,2,1993,-0.136699529,0.045671298,"Short",0.380952381,-0.041333316,181,225,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.703,"0.15443",0.726,"0.10911","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,0.15443,0.10911,0.161041446,0.286640512,NA,2251,-2.019047619,-7.5
