"","Binomial","mean_slope","mean_abundance_change","median_abundance_change","mean_temporal_shift","n_populations"
"3181","Neovison_vison",0.0232844142474949,Inf,Inf,16,2
"3182","Nerodia_fasciata",0.0248871446648534,4,4,9,1
"3183","Nerodia_floridana",-0.124009861242837,-1,-1,9,1
"3184","Nerodia_sipedon",-0.317517080166075,-0.519565217391304,-0.519565217391304,1,1
"3185","Nestor_meridionalis",-0.00145110252333461,-0.0641088703066077,-0.0641088703066077,7,1
"3186","Netta_erythrophthalma",0.149935805163068,0.412894375857339,0.412894375857339,1,1
"3187","Netta_rufina",0.0225830855216453,Inf,0.659680858886683,18.4736842105263,19
"3188","Nettapus_auritus",-0.0467716608393473,Inf,Inf,2,2
"3189","Nettapus_coromandelianus",-0.212356642540931,-0.90625,-0.90625,4,1
"3190","Netuma_proxima",-0.015109125490877,-0.752688172043011,-0.752688172043011,18,1
"3191","Netuma_thalassina",0.00215011528139404,-0.38255033557047,-0.38255033557047,18,1
"3192","Nezumia_bairdii",-0.000433367387830376,5.40635773223187,0.0350627137970354,20.2173913043478,23
"3193","Niviventer_cremoriventer",0.00909663529984954,0.0133779264214045,0.0133779264214045,5,1
"3194","Nomascus_concolor",0.0101552875966388,0.236363636363636,0.236363636363636,9,1
"3195","Nomascus_gabriellae",0.0803933500972797,5.67683915671532,7,8.66666666666667,3
"3196","Notacanthus_chemnitzii",-0.00235287947144561,Inf,0.233727402364414,15,11
"3197","Notarius_bonillai",-0.251785022453401,-0.443821209465381,-0.443821209465381,1,1
"3198","Notechis_scutatus",-0.0038542204706678,0.323232323232323,0.323232323232323,11,1
"3199","Notemigonus_crysoleucas",0.0160779942395062,1.56740196078431,0.884803921568627,12,4
"3200","Notesthes_robusta",-0.000279920940768818,0.155274826803312,-0.174812030075188,4,6
"3201","Nothobachia_ablephara",-0.301029995663995,-0.666666666666667,-0.666666666666667,1,1
"3202","Nothura_maculosa",0.120411998265583,6,6,5,1
"3203","Notolabrus_celidotus",0.034227942839786,0.332171150936481,0.332171150936481,4,1
"3204","Notolabrus_fucicola",-0.0191369515602082,-0.0712818355200082,-0.156448857421688,10,4
"3205","Notolabrus_tetricus",0.0144832929743071,0.559930086756965,0.389685673968425,13.6666666666667,6
"3206","Notomys_fuscus",-0.679930915764138,-0.994047619047619,-1,1,6
"3207","Notophthalmus_perstriatus",-0.358487010233069,-0.965397923875433,-0.965397923875433,4,1
"3208","Notophthalmus_viridescens",0.00932266432401203,0.653155469860546,-0.0914285714285714,3.66666666666667,9
"3209","Notorynchus_cepedianus",-0.00573051922628671,Inf,0.0443037974683544,1,3
"3210","Notothenia_rossii",-0.075646438912688,-0.935891731553578,-0.982758620689655,15.3333333333333,3
"3211","Notropis_atherinoides",-0.0202456128318594,-0.870797686342643,-0.870797686342643,16,2
"3212","Notropis_cahabae",-0.162224634204753,-0.916883116883117,-0.916883116883117,6,1
"3213","Notropis_dorsalis",-0.0279496805396299,-0.538461538461538,-0.538461538461538,8,1
"3214","Notropis_hudsonius",0.00257369898607368,1.02427251650021,0.54207478458909,12.75,4
"3215","Noturus_flavus",-0.0013037347473882,-0.5,-0.5,35,1
"3216","Noturus_gyrinus",-0.232418742241202,-0.872458001768347,-0.872458001768347,1,1
"3217","Nuchequula_gerreoides",-0.0577160657357187,-0.516161948110258,-0.614220447944654,4,4
"3218","Nuchequula_nuchalis",0.04090602207019,2,2,15,2
"3219","Nucifraga_caryocatactes",0.00577048112793078,0.244157045744681,0.244157045744681,30.5,2
"3220","Nucifraga_columbiana",-0.00102374403654382,0.0137168141592921,0.0137168141592921,41,2
"3221","Numenius_americanus",0.000364829915238112,1.54592795010296,0.505395683453237,42.6666666666667,3
"3222","Numenius_arquata",0.0420525157827597,Inf,0.306597671410091,13.8,25
"3223","Numenius_madagascariensis",-0.0182903978669446,Inf,-0.5,14.8045977011494,696
"3224","Numenius_phaeopus",0.016356533473014,Inf,0.252746632091271,11.4615384615385,26
"3225","Numenius_tahitiensis",0.00695384279503124,0.184242424242424,0,6,3
"3226","Numenius_tenuirostris",-0.0338788564365074,-1,-1,15,1
"3227","Nyctalus_noctula",0.14003791537256,1.30420254865616,1.30420254865616,7.5,2
"3228","Nyctanassa_violacea",0.0189985977613737,1.04545454545455,1.04545454545455,5.5,2
"3229","Nyctibius_griseus",6.67407587832662e-17,0,0,1,1
"3230","Nycticorax_nycticorax",-0.040297589850522,Inf,-0.143511450381679,15.8837209302326,43
"3231","Nyctidromus_albicollis",0.0770254269073858,2.875,2.875,5.5,2
"3232","Nyctomys_sumichrasti",-0.062600750467943,-0.90625,-0.90625,16,1
"3233","Oblada_melanura",0.00378304371279086,0.208540354018615,-0.513513513513513,6,3
"3234","Ocadia_sinensis",0.0262034789613652,0.739493791786055,0.739493791786055,6,2
"3235","Ochotona_collaris",-0.00602058447009715,-0.282195913138701,-0.282195913138701,12.5,2
"3236","Octodon_degus",0.233453906876022,0.777100188369856,0.777100188369856,9,2
"3237","Ocyurus_chrysurus",0.0173378589143496,1.38241154782914,0.391304347826087,3.28571428571429,21
"3238","Odobenus_rosmarus",0.0241029231352516,0.165762034084592,0.160636347383015,16.5,8
"3239","Odocoileus_hemionus",-0.00828239536248331,-0.139699596839059,-0.262541806020067,17.2777777777778,18
"3240","Odocoileus_virginianus",-0.00575820584751676,1.16323207057841,0.32,13.8857142857143,35
"3241","Odontesthes_argentinensis",0.0752524652754134,0.215846015980435,0.215846015980435,2,2
"3242","Odontesthes_bonariensis",-0.0193123810709513,-0.5057386494584,-0.5057386494584,15,1
"3243","Odontesthes_hatcheri",-0.0427569427667385,-0.631067961165049,-0.631067961165049,13,1
"3244","Odontophorus_capueira",-0.0347534058930881,-0.778711484593837,-0.778711484593837,13,2
"3245","Odontophrynus_americanus",-0.167251695239722,-0.833333333333333,-0.833333333333333,2,2
"3246","Odontophrynus_carvalhoi",0.0347621062592117,0.0909090909090908,0.0909090909090908,1,1
"3247","Odorrana_hosii",-0.0261169050716189,0.478395061728395,-0.814814814814815,14,3
"3248","Odorrana_swinhoana",-0.122726610954308,-0.0627659574468085,-0.0627659574468085,2.5,2
"3249","Oecomys_mamorae",0.148939974428076,0.418059588643312,0.418059588643312,1,1
"3250","Oedipina_collaris",3.46465486766224e-05,0.153846153846154,0.153846153846154,5,1
"3251","Oedipina_parvipes",-0.000130190725918998,-1,-1,5,1
"3252","Oenanthe_cypriaca",0.00637265830581169,0.03930218,0.03930218,14,1
"3253","Oenanthe_hispanica",-0.0115493103888513,-0.537240665,-0.537240665,19,2
"3254","Oenanthe_oenanthe",-0.0140944277259519,0.0940908305071986,-0.541953528399312,22,8
"3255","Ognorhynchus_icterotis",0.173614537167744,2.36585365853659,2.36585365853659,3,1
"3256","Oligolepis_acutipennis",0.125952259779845,5.14285714285714,5.14285714285714,1,1
"3257","Oligoplites_palometa",-0.12104369272474,-0.292682926829268,-0.292682926829268,1,1
"3258","Oligoplites_saliens",-1.59933713299156,-0.977917981072555,-0.977917981072555,1,1
"3259","Oligoplites_saurus",-0.150778480631841,-0.618181818181818,-0.618181818181818,5,3
"3260","Oligoryzomys_flavescens",-0.0550907468880581,-1,-1,3,1
"3261","Oligoryzomys_longicaudatus",-0.00991887170891917,-0.406779661016949,-0.406779661016949,20,1
"3262","Oligoryzomys_nigripes",-0.0301503096163039,-0.107679434092478,-0.267857142857143,1.5,6
"3263","Oligosarcus_hepsetus",0.149488572989381,0.654838709677419,0.654838709677419,3,2
"3264","Oligosarcus_pintoi",-0.0578193567651576,-0.236842105263158,-0.236842105263158,2,1
"3265","Oligosarcus_robustus",-0.00419611459360653,-0.25,-0.25,1,1
"3266","Oligosoma_alani",0.0371544745858125,1.43348747970679,1.43348747970679,6,1
"3267","Oligosoma_polychroma",0.120697381401893,3.80406689471684,3.80406689471684,3,1
"3268","Oligosoma_suteri",0.0662132764438842,0.948922748702821,0.948922748702821,6,1
"3269","Oligosoma_whitakeri",0.0199733218996448,0.607816666666667,0.607816666666667,11,1
"3270","Olisthops_cyanomelas",0.0141028232061251,0.784588144036617,0.784588144036617,10,2
"3271","Omobranchus_woodi",-0.00227434448249934,0.25,0.25,9,1
"3272","Oncopterus_darwinii",-0.0916349269689486,-0.75,-0.75,2,2
"3273","Oncorhynchus_clarkii",-0.00116419763907942,1.82282895709972,-0.321875539691634,17.5,6
"3274","Oncorhynchus_gorbuscha",0.0507074056040824,14.2327943712095,0.5261520749223,22.92,25
"3275","Oncorhynchus_keta",-0.0129648842596514,4.36582760514952,-0.103337270265599,22.5675675675676,37
"3276","Oncorhynchus_kisutch",-0.021023708769501,Inf,-0.011608105373573,21.3157894736842,38
"3277","Oncorhynchus_mykiss",-0.0710156897786901,3.1107844942288,-0.0691244239631337,11.6153846153846,13
"3278","Oncorhynchus_nerka",0.0105274604459321,416.111949053101,0.670337738619677,27.8,60
"3279","Oncorhynchus_tshawytscha",-0.00248054139533627,7.91679582225824,-0.080781585333352,22.5964912280702,57
"3280","Ondatra_zibethicus",NA,NA,NA,NA,11
"3281","Onychogalea_fraenata",-0.0397924154428422,6.48687157814629,-0.933609958506224,9.57142857142857,7
"3282","Onychomys_leucogaster",0.0112593787897692,0.555555555555556,0.555555555555556,9,1
"3283","Onychomys_torridus",-0.0070586094498342,0.230769230769231,0.230769230769231,9,1
"3284","Onychoprion_aleuticus",0.00126021291322651,-0.0987285277033312,-0.0987285277033312,27,1
"3285","Onychoprion_anaethetus",0.0232005964556513,22.140245031045,-0.169509937909965,8,4
"3286","Onychoprion_fuscatus",0.0289267830383781,1.41602020241163,0.171428571428571,12,3
"3287","Onychoprion_lunatus",0.0194753461954555,3.66071428571429,3.66071428571429,29,1
"3288","Onychostoma_barbatulum",0.0183284055149597,0.308508022774327,-0.427626811594203,8,4
"3289","Oophaga_pumilio",0.0737862141609197,0.192307692307692,0.192307692307692,1,1
"3290","Oophaga_vicentei",0.00739247620546112,21.7560975609756,21.7560975609756,5,1
"3291","Ophichthus_gomesii",0.221848749616228,1,1,1,1
"3292","Ophioblennius_atlanticus",6.33397554329773e-20,0,0,10,1
"3293","Ophiodes_striatus",-0.340620618687988,-0.826086956521739,-0.826086956521739,2,1
"3294","Ophiodon_elongatus",-0.00211957800328544,-0.184798183012994,-0.326838593918347,28.6666666666667,12
"3295","Ophisternon_gutturale",3.62740832553465e-18,0,0,3,1
"3296","Opisthonema_oglinum",0.00661004518593992,5.88724976563346,5.88724976563346,7,1
"3297","Oporornis_agilis",-0.00257228907732767,-0.268606685889816,-0.496902173913043,42.3333333333333,6
"3298","Opsodoras_boulengeri",-0.00476713616169109,Inf,-1,9.6,10
"3299","Opsodoras_stuebelii",-0.000257034338649775,-1,-1,9.33333333333333,6
"3300","Orcaella_brevirostris",-0.00471583171282571,-0.0625611232215934,-0.0138248847926268,10.2,5
"3301","Orcaella_heinsohni",-0.0269909062331284,-0.118421052631579,-0.118421052631579,2,1
"3302","Orcinus_orca",0.0192293821565099,Inf,0.57,16.7894736842105,19
"3303","Oreobates_discoidalis",-0.0752574989160373,-0.3,-0.3,2,2
"3304","Oreochromis_macrochir",NA,0,0,0,1
"3305","Oreochromis_mortimeri",0.0957379985752079,2.80886256178809,4.29583333333333,10.6666666666667,3
"3306","Oreochromis_mossambicus",0.00840379037638579,Inf,0.0909090909090908,4.42857142857143,7
"3307","Oreochromis_niloticus",0.0875061433458405,1.98741079843813,0.253246753246753,4.5,4
"3308","Oreoica_gutturalis",-0.0152671892458103,-0.943699731903485,-0.943699731903485,28,1
"3309","Oreonax_flavicauda",0.0444452807462615,0.560475161987041,0.560475161987041,4,1
"3310","Oreotragus_oreotragus",0.00369925727971978,Inf,Inf,18,2
"3311","Oriolus_chinensis",0.0348454645592111,1.23636363636364,1.23636363636364,10,1
"3312","Oriolus_oriolus",0.0024890049526431,0.285120723333333,0.29396217,28.3333333333333,3
"3313","Ortalis_guttata",0.0875614323236982,0.0333333333333333,0.0333333333333333,7,2
"3314","Orthopristis_ruber",0.068984475861338,0.652173913043478,0.652173913043478,5.5,2
"3315","Orthotomus_sutorius",0.0532201336640874,2.42857142857143,2.42857142857143,10,1
"3316","Oryctolagus_cuniculus",0.0204718673285381,0.703418670713989,0.704301075268817,11.6666666666667,12
"3317","Oryx_beisa",-0.0576842609735732,2.69719904400067,-0.205865764241399,14.75,4
"3318","Oryx_dammah",-0.100422478154801,-1,-1,23,1
"3319","Oryx_gazella",-0.0106712513196662,0.911590209515563,-0.47787610619469,13.2962962962963,27
"3320","Oryx_leucoryx",0.0608721154109058,5.21590909090909,5.21590909090909,11,2
"3321","Oryzomys_angouya",-0.229069964376629,-0.633879781420765,-0.633879781420765,1,1
"3322","Oryzomys_couesi",-0.00140236260129192,-0.464285714285714,-0.464285714285714,16,1
"3323","Oryzomys_melanotis",0.47712125471955,Inf,Inf,1,1
"3324","Oryzomys_russatus",-0.164915813663934,-0.375234521575985,-0.375234521575985,1,1
"3325","Osgoodomys_banderanus",-0.0170045266902619,-0.455445544554455,-0.455445544554455,16,1
"3326","Osmerus_mordax",-0.0371975601216401,4.70014320023146,0.267796610169492,7.25,40
"3327","Ossancora_asterophysa",0.000399279071772098,Inf,Inf,9.75,4
"3328","Ossancora_fimbriata",0.0189620603440387,NA,NA,9.25,4
"3329","Ossancora_punctata",-0.0120112839987292,-0.95,-1,9.54545454545454,11
"3330","Osteocephalus_taurinus",-0.0481443521562511,-0.838926174496644,-0.838926174496644,4,1
"3331","Osteoglossum_bicirrhosum",-0.0644080893129372,0.685483870967742,-0.32258064516129,4.6,5
"3332","Osteolaemus_tetraspis",-0.102624743898447,-0.66412213740458,-0.66412213740458,2,1
"3333","Osteomugil_robustus",0.0132043281236846,NA,NA,10,1
"3334","Ostorhinchus_apogonoides",-0.620117165110534,-0.967553191489362,-0.967553191489362,2,1
"3335","Ostorhinchus_cookii",-0.0487543836639421,-1,-1,15.3333333333333,3
"3336","Ostorhinchus_doederleini",0.0215801905634007,11.4770604395604,0.075,13.75,4
"3337","Ostorhinchus_fleurieu",-0.025466891316587,-0.716981132075472,-0.716981132075472,13.3333333333333,3
"3338","Ostorhinchus_holotaenia",-0.0206277173409854,Inf,-0.945010183299389,13.75,4
"3339","Otaria_flavescens",0.00494198537588605,0.463591062702464,0,10.5,8
"3340","Otis_tarda",-0.0105823599399085,-0.270182752887697,-0.463055555555556,17.5,8
"3341","Otocyon_megalotis",-0.0870855141490926,-0.837628865979381,-0.837628865979381,9,1
"3342","Otomys_irroratus",0.301029995663807,1.25,1.25,1,1
"3343","Otus_elegans",-0.00926091255246664,-0.184407796101949,-0.184407796101949,6,1
"3344","Otus_ireneae",-0.00631180632094607,-0.13489864826586,-0.0923779416930102,9,4
"3345","Ourebia_ourebi",-0.0201879215559282,0.889714299979697,-0.306336661932442,15.6666666666667,6
"3346","Ovibos_moschatus",0.0133679890780357,2.78659130234799,1.86765375854214,20.25,4
"3347","Ovis_ammon",-0.0324714913876914,-0.313718820861678,-0.424489795918367,10.6666666666667,3
"3348","Ovis_aries",-0.0155015825937455,-0.214471658016756,-0.123442367601246,13.75,8
"3349","Ovis_canadensis",0.0186338648580434,5.97316136514715,0.913656545402463,20.25,12
"3350","Ovis_dalli",-0.00195615316791856,0.205684720463158,0.171412124482821,39.75,4
"3351","Ovis_nivicola",0.0213767869136882,2.92857142857143,2.92857142857143,26,1
"3352","Oxybelis_aeneus",0.176091259055629,1,1,1,1
"3353","Oxycheilinus_digramma",-0.100024833478114,-0.478174559013131,-0.425716376144776,6.5,4
"3354","Oxydoras_niger",0.010968194171079,Inf,-0.875,9.54545454545454,11
"3355","Oxyeleotris_lineolata",-0.0247542894290974,0.0968647341684442,0.0674949290060852,3.75,4
"3356","Oxyeleotris_selheimi",-0.0370666800137705,-0.700634057971015,-0.700634057971015,4.5,2
"3357","Oxymycterus_dasytrichus",-0.0681858617461384,-1,-1,1,1
"3358","Oxymycterus_rufus",0.0359953405426705,0.426229508196721,0.426229508196721,4,1
"3359","Oxyrhopus_petolarius",-0.477121254719522,-1,-1,1,1
"3360","Oxyura_jamaicensis",0.0180343119105225,37.5395573256482,1.28238341968912,30.5555555555556,9
"3361","Oxyura_leucocephala",-0.0180412445750558,Inf,-0.331707317073171,14.4137931034483,29
"3362","Ozotoceros_bezoarticus",-0.184404280178259,-0.617643097643098,-0.56,1.66666666666667,3
"3363","Pachycephala_pectoralis",-0.650981321300924,-0.789235328378976,-0.789235328378976,1,2
"3364","Pachycephala_rufiventris",-0.0154478884114168,-0.453071083505866,-0.453071083505866,19.5,2
"3365","Pachymetopon_aeneum",0.00192280576192575,Inf,Inf,9,2
"3366","Pachymetopon_blochii",1.03351780790151e-05,NA,NA,7,1
"3367","Pachymetopon_grande",3.1709172799426e-05,0.0714285714285714,0.0714285714285714,7,1
"3368","Pachypops_fourcroi",-0.0122375117817363,-1,-1,9.5,4
"3369","Pachyramphus_castaneus",0.301029995663834,Inf,Inf,1,1
"3370","Pachyramphus_polychopterus",-0.0920818753952437,-0.916666666666667,-0.916666666666667,10,1
"3371","Pachyramphus_validus",-0.0124938736608311,-0.272727272727273,-0.272727272727273,10,1
"3372","Pachyurus_bonariensis",-0.397940008671902,-0.642857142857143,-0.642857142857143,1,1
"3373","Pachyurus_paucirastrus",0.000881000118255058,NA,NA,10,1
"3374","Pagellus_acarne",0.0286558832140862,10.2,10.2,6,1
"3375","Pagellus_bellottii",-0.0206879833929839,-0.0298850574712644,-0.0298850574712644,16,1
"3376","Pagellus_erythrinus",-0.080907382937628,-0.634,-0.634,5,1
"3377","Pagodroma_nivea",-0.00609837389550531,-0.1,-0.1,14,1
"3378","Pagophila_eburnea",-0.0330725356061921,0.532664074461155,-0.303571428571429,9.8,5
"3379","Pagophilus_groenlandicus",0.00428766434431264,0.431313744580293,0.675788790379064,16.6,5
"3380","Pagrus_major",0.00583661823713915,1.59263330638607,-0.20462962962963,33,3
"3381","Pagrus_pagrus",-0.000468107208355576,Inf,-0.0443914349823606,12.5,6
"3382","Paguma_larvata",0.00306830682357534,3.69838847082209,3.69838847082209,14,1
"3383","Pallasina_barbata",0.00646866140514969,5,5,19,1
"3384","Pampus_argenteus",-0.0199628375231144,-0.777777777777778,-0.777777777777778,15,1
"3385","Pan_paniscus",0.00517943341659716,0.0555555555555556,0.0555555555555556,20,1
"3386","Pan_troglodytes",-0.000958705302982195,0.207337231727645,0,11.28,25
"3387","Pandion_haliaetus",0.0137606106221475,3.61472866499731,0.913636363636364,27.7142857142857,21
"3388","Pangasianodon_gigas",-0.0325665129247757,-0.910798958927935,-0.910798958927935,11,1
"3389","Panthera_leo",0.00149638048392445,0.149429622251869,0.0116959064327485,17.9545454545455,22
"3390","Panthera_onca",-0.0135640029382145,Inf,0.67816091954023,5,9
"3391","Panthera_pardus",-0.00905437272625849,-0.00204975834118963,-0.00348432055749126,9.44444444444444,9
"3392","Panthera_tigris",0.00108542533398382,Inf,0,9.15384615384615,52
"3393","Pantherophis_obsoletus",-0.0106481247037206,0.10969803171906,0.10969803171906,14,2
"3394","Panurus_biarmicus",0.015063110340423,Inf,-0.921150793650794,9.5,8
"3395","Papasula_abbotti",-0.00316249127825769,-0.123993558776167,-0.123993558776167,23,2
"3396","Papio_anubis",0.0714859312747663,0.70891761758505,0.915584415584416,4.6,5
"3397","Papio_hamadryas",0.00658738172972723,0.25,0.25,17,1
"3398","Parablennius_pilicornis",-0.397940008671885,-0.75,-0.75,1,1
"3399","Paracaesio_caerulea",-0.0231658611620246,NA,NA,6,1
"3400","Parachondrostoma_arrigonis",-0.10034333188799,-0.523809523809524,-0.523809523809524,3,1
"3401","Paracirrhites_arcatus",-0.00225068934596813,-0.00714525916183423,-0.00714525916183423,2,2
"3402","Paradoxurus_hermaphroditus",0.00400274245367294,0.125,0.125,1,1
"3403","Paradoxurus_jerdoni",0.00400274245367294,0.125,0.125,1,1
"3404","Paragobiodon_echinocephalus",0.0154069737071256,0.0746268656716418,0.0746268656716418,2,1
"3405","Paragoniates_alburnus",0.00134072356876684,-1,-1,10,5
